6.538636251023177692e-01, 9.649999999999999689e-01
1.252785981761429523e-01, 1.002999999999999892e+00
3.035812028075692837e-01, 1.034999999999999920e+00
6.344281516046397229e-01, 9.589999999999999636e-01
7.049746188688210680e-01, 9.659999999999999698e-01
7.158297111539297930e-01, 1.004999999999999893e+00
3.656159743167570753e-01, 9.619999999999999662e-01
9.889210444501728148e-01, 1.056000000000000050e+00
1.072890007203568530e-01, 1.062999999999999945e+00
2.007924972377814754e-01, 1.034999999999999920e+00
3.658670635849361474e-01, 9.919999999999999929e-01
7.776724267740853236e-01, 1.010000000000000009e+00
8.010833449421568275e-01, 9.929999999999999938e-01
1.897861079641742776e-01, 9.839999999999999858e-01
2.483030925372737840e-01, 9.669999999999999707e-01
3.550791504335713000e-01, 9.929999999999999938e-01
5.046638586689766726e-02, 9.869999999999999885e-01
8.160235306523837551e-01, 9.939999999999999947e-01
4.159621481199877735e-01, 9.699999999999999734e-01
5.321640128770042111e-01, 1.000000000000000000e+00
1.229446636159110540e-01, 1.004000000000000004e+00
3.923161402701538236e-01, 9.659999999999999698e-01
5.098314543516480057e-01, 9.609999999999999654e-01
2.390216983514008575e-01, 1.060999999999999943e+00
8.743623165099947414e-01, 1.038999999999999924e+00
9.331263224111978616e-01, 1.032000000000000028e+00
2.706756091919970686e-02, 1.048000000000000043e+00
8.736852648492288154e-02, 1.024000000000000021e+00
1.212760926228142466e-01, 1.030000000000000027e+00
2.746081672504629978e-01, 9.749999999999999778e-01
3.214429590357568145e-01, 9.240000000000000435e-01
3.567857833227208175e-01, 9.479999999999999538e-01
3.688017674802921420e-01, 9.689999999999999725e-01
4.533570721834081496e-01, 9.739999999999999769e-01
4.751716418979796686e-01, 9.699999999999999734e-01
5.103909158649031497e-01, 9.779999999999999805e-01
5.345796764933581358e-01, 9.709999999999999742e-01
6.417437320313510440e-01, 1.004000000000000004e+00
6.532737867524929243e-01, 9.959999999999999964e-01
7.812873040913714817e-01, 9.509999999999999565e-01
8.768950471504695088e-01, 1.060999999999999943e+00
4.283490193486301223e-01, 9.639999999999999680e-01
6.279748471306731972e-01, 9.769999999999999796e-01
7.932919393261030905e-01, 1.036000000000000032e+00
8.174197297612266766e-01, 1.028000000000000025e+00
8.637765643222365952e-01, 1.034000000000000030e+00
8.643830218490293760e-01, 1.056999999999999940e+00
5.498301983635656143e-03, 1.054000000000000048e+00
5.231177409739018458e-02, 1.036999999999999922e+00
6.402377282968529926e-02, 1.038999999999999924e+00
8.700087139551726523e-02, 9.979999999999999982e-01
8.869438455823086542e-02, 1.018000000000000016e+00
1.349371066236955130e-01, 1.030999999999999917e+00
1.577826685411949370e-01, 1.026000000000000023e+00
1.707448638359210236e-01, 1.002000000000000002e+00
2.064449456431063368e-01, 1.050999999999999934e+00
2.398297832300073651e-01, 1.004999999999999893e+00
2.757982074325084909e-01, 9.659999999999999698e-01
3.354932012450078105e-01, 1.010000000000000009e+00
4.426312149435389642e-01, 1.058000000000000052e+00
4.760915793640663196e-01, 9.629999999999999671e-01
5.115835379066027144e-01, 1.004000000000000004e+00
5.231146858078545847e-01, 9.469999999999999529e-01
5.350978012396083727e-01, 9.719999999999999751e-01
5.704394459077235524e-01, 9.879999999999999893e-01
5.945073346304781126e-01, 9.589999999999999636e-01
6.530417207342651409e-01, 9.899999999999999911e-01
7.111857815537661054e-01, 1.054000000000000048e+00
7.225861416164889306e-01, 1.064999999999999947e+00
7.351397862164432695e-01, 1.010000000000000009e+00
7.700908750383277379e-01, 1.074999999999999956e+00
8.880547111504810687e-01, 1.062000000000000055e+00
9.027179049694993296e-01, 1.036999999999999922e+00
9.943965216905894522e-01, 1.110000000000000098e+00
6.597094331179675919e-02, 1.072000000000000064e+00
8.857525385666065176e-02, 1.020000000000000018e+00
1.960966261103820329e-01, 9.849999999999999867e-01
7.241260815301089337e-01, 1.010999999999999899e+00
7.476225378269418798e-01, 9.909999999999999920e-01
2.993600942325969072e-02, 1.040999999999999925e+00
5.249039292252888345e-02, 1.044000000000000039e+00
1.235184944618552549e-01, 1.020000000000000018e+00
2.188671081577524546e-01, 9.979999999999999982e-01
3.247010142357211748e-01, 9.719999999999999751e-01
3.476792874970584535e-01, 1.022000000000000020e+00
3.944678504975627220e-01, 9.809999999999999831e-01
4.298740060398458240e-01, 9.849999999999999867e-01
4.538992126040284347e-01, 9.519999999999999574e-01
4.649883364530396079e-01, 9.559999999999999609e-01
5.118604227368805937e-01, 9.719999999999999751e-01
5.355364829565516516e-01, 9.809999999999999831e-01
5.711108961531081718e-01, 9.609999999999999654e-01
5.831632922833875909e-01, 9.619999999999999662e-01
5.940576720541415057e-01, 9.709999999999999742e-01
6.070101082432159956e-01, 9.729999999999999760e-01
6.411939430849713517e-01, 9.689999999999999725e-01
6.645393537369628234e-01, 9.849999999999999867e-01
6.774926208831431040e-01, 9.789999999999999813e-01
6.880114275534694457e-01, 9.839999999999999858e-01
7.010139552970500176e-01, 9.979999999999999982e-01
7.238493610818963475e-01, 1.004000000000000004e+00
7.604202320279611627e-01, 1.024999999999999911e+00
8.417367881587765055e-01, 1.040999999999999925e+00
8.449383456831895955e-01, 1.048999999999999932e+00
8.662702626498486325e-01, 1.052999999999999936e+00
8.784104077209775596e-01, 1.056000000000000050e+00
8.896632591161974801e-01, 1.048000000000000043e+00
9.007367145284135290e-01, 1.052000000000000046e+00
9.119060247492143390e-01, 1.056999999999999940e+00
9.958552724856986060e-01, 1.056000000000000050e+00
7.652385587533672151e-03, 1.044000000000000039e+00
3.109231629996855872e-02, 1.022999999999999909e+00
4.277972304607402521e-02, 1.034000000000000030e+00
6.517764969525075003e-02, 1.030999999999999917e+00
7.809265784556629342e-02, 1.058000000000000052e+00
1.004119803405458811e-01, 1.038000000000000034e+00
1.141980144612588788e-01, 1.050999999999999934e+00
1.376551051803005521e-01, 1.018999999999999906e+00
1.487052540111477583e-01, 9.969999999999999973e-01
1.712502364681185441e-01, 9.889999999999999902e-01
1.842685639083470051e-01, 9.889999999999999902e-01
2.076730707015954636e-01, 1.012999999999999901e+00
2.194827824805045680e-01, 1.000999999999999890e+00
2.430557441914515948e-01, 9.939999999999999947e-01
2.536039332943147429e-01, 9.819999999999999840e-01
2.896264170135438576e-01, 9.589999999999999636e-01
3.014437079832958943e-01, 9.809999999999999831e-01
3.479413550413283929e-01, 9.639999999999999680e-01
3.609466202848707894e-01, 9.659999999999999698e-01
3.719755666373387726e-01, 9.519999999999999574e-01
4.432540401093731930e-01, 9.809999999999999831e-01
4.546538485378093242e-01, 9.499999999999999556e-01
4.787143176497963282e-01, 9.659999999999999698e-01
5.847095030314406472e-01, 9.589999999999999636e-01
6.436996238478513988e-01, 9.839999999999999858e-01
6.678245274727316882e-01, 9.929999999999999938e-01
8.321136284519994319e-01, 1.042999999999999927e+00
8.912226048176279392e-01, 1.042000000000000037e+00
9.036155985435527782e-01, 1.044999999999999929e+00
9.380091178224532200e-01, 1.054000000000000048e+00
9.851815953533247239e-01, 1.032000000000000028e+00
3.294641199224912498e-02, 1.036000000000000032e+00
6.816128153923273203e-02, 1.032000000000000028e+00
1.952022959536989788e-01, 9.719999999999999751e-01
2.193993459103680266e-01, 9.689999999999999725e-01
4.300851822662252744e-01, 9.170000000000000373e-01
5.372589193397274698e-01, 9.389999999999999458e-01
5.717408025763077717e-01, 9.459999999999999520e-01
5.949285005134612447e-01, 9.589999999999999636e-01
6.067795679505039175e-01, 9.609999999999999654e-01
6.421329854652384483e-01, 9.719999999999999751e-01
6.781740384817211975e-01, 9.959999999999999964e-01
7.134998077238066116e-01, 1.004000000000000004e+00
7.718637654952757998e-01, 1.068000000000000060e+00
7.842917860254701168e-01, 1.056999999999999940e+00
7.882887072562354547e-01, 1.050000000000000044e+00
8.313669659882876317e-01, 1.064000000000000057e+00
8.434688160286398784e-01, 1.078999999999999959e+00
8.549702017954601274e-01, 1.054999999999999938e+00
8.664538148466576217e-01, 1.040999999999999925e+00
9.379615823512068573e-01, 1.046000000000000041e+00
9.497176608947199838e-01, 1.054000000000000048e+00
9.615509515334963453e-01, 1.056000000000000050e+00
9.650487445303355116e-01, 1.056000000000000050e+00
9.970357543312076132e-01, 1.048999999999999932e+00
2.099592648735892908e-02, 1.014000000000000012e+00
4.420557093220622846e-02, 1.022000000000000020e+00
7.895749073281166375e-02, 1.028999999999999915e+00
9.093165121237944959e-02, 1.022999999999999909e+00
1.259916603034483273e-01, 1.010999999999999899e+00
1.413136434130422003e-01, 9.819999999999999840e-01
1.725697519945086356e-01, 1.010000000000000009e+00
2.001576189874754164e-01, 1.002999999999999892e+00
2.441539760313986562e-01, 9.819999999999999840e-01
2.681842021752203209e-01, 9.799999999999999822e-01
2.785048175365716361e-01, 9.829999999999999849e-01
3.492624900840297641e-01, 9.699999999999999734e-01
3.725924762080481401e-01, 9.569999999999999618e-01
4.333159390867749039e-01, 9.459999999999999520e-01
4.592555917173726243e-01, 9.469999999999999529e-01
4.804890914124513301e-01, 9.629999999999999671e-01
4.925114671800372435e-01, 9.509999999999999565e-01
5.266538132850158149e-01, 9.659999999999999698e-01
5.508323647834458825e-01, 9.729999999999999760e-01
5.854489765280916913e-01, 9.569999999999999618e-01
5.967403109203175404e-01, 9.639999999999999680e-01
6.082510232968374453e-01, 9.809999999999999831e-01
6.205072166167298064e-01, 9.699999999999999734e-01
6.557904362074182814e-01, 1.012000000000000011e+00
6.674641635695550690e-01, 9.959999999999999964e-01
6.796648732241337143e-01, 9.979999999999999982e-01
6.912106293343995844e-01, 1.008999999999999897e+00
7.024212589476377389e-01, 1.024999999999999911e+00
7.422492181683963963e-01, 1.060000000000000053e+00
7.847936535450728002e-01, 1.062000000000000055e+00
8.088491947746945243e-01, 1.048000000000000043e+00
8.205175339602917006e-01, 1.028999999999999915e+00
8.321007937562754364e-01, 1.052000000000000046e+00
8.439386002441011669e-01, 1.070999999999999952e+00
8.678870564962792855e-01, 1.058999999999999941e+00
8.805733771689290279e-01, 1.054999999999999938e+00
8.913357682393936443e-01, 1.068000000000000060e+00
9.031948058225296450e-01, 1.084000000000000075e+00
9.154162066915176865e-01, 1.042999999999999927e+00
9.268978608288875876e-01, 1.052999999999999936e+00
9.387248772266403307e-01, 1.080000000000000071e+00
9.503811263506420914e-01, 1.060999999999999943e+00
9.853359570181083882e-01, 1.060999999999999943e+00
5.679751599171112275e-02, 1.012000000000000011e+00
8.314044608633253119e-02, 1.028999999999999915e+00
1.506670703083372587e-01, 1.012999999999999901e+00
2.492855556802879846e-01, 9.619999999999999662e-01
3.278792249397426417e-01, 9.419999999999999485e-01
3.396197823951112582e-01, 9.679999999999999716e-01
8.087455909855734149e-01, 1.070000000000000062e+00
2.068414521078665302e-02, 1.028000000000000025e+00
2.670285175845137360e-01, 1.006000000000000005e+00
3.027690025751539338e-01, 9.749999999999999778e-01
3.859377304589486357e-01, 9.709999999999999742e-01
4.202574021929947889e-01, 9.669999999999999707e-01
4.325420700665674190e-01, 9.649999999999999689e-01
4.671735236263003799e-01, 9.699999999999999734e-01
4.794028769920686273e-01, 9.709999999999999742e-01
4.910632717527505520e-01, 9.709999999999999742e-01
5.029285935829506116e-01, 9.719999999999999751e-01
5.264744717936125085e-01, 9.779999999999999805e-01
5.622370410576564836e-01, 9.819999999999999840e-01
5.987248961324880270e-01, 9.859999999999999876e-01
6.213463983779874411e-01, 9.879999999999999893e-01
6.323441212036726711e-01, 9.989999999999999991e-01
6.560740127463873250e-01, 1.014000000000000012e+00
6.687796606199896132e-01, 1.020000000000000018e+00
6.807474378196616271e-01, 1.022999999999999909e+00
6.924372412120973763e-01, 1.032000000000000028e+00
7.037762234659936667e-01, 1.038999999999999924e+00
7.153618955025535797e-01, 1.016999999999999904e+00
7.269367658934626775e-01, 1.028000000000000025e+00
7.395384445298560649e-01, 1.040999999999999925e+00
7.513154704060482914e-01, 1.046000000000000041e+00
7.744599997242076483e-01, 1.030999999999999917e+00
8.207311429833126226e-01, 1.048000000000000043e+00
8.252045441989892538e-01, 1.044000000000000039e+00
8.458250551892518843e-01, 1.074999999999999956e+00
8.929218204643660783e-01, 1.032000000000000028e+00
9.047000675330920672e-01, 1.028999999999999915e+00
9.275660800145999474e-01, 1.008000000000000007e+00
9.747609242077999170e-01, 1.016999999999999904e+00
9.856347397930065313e-01, 1.032000000000000028e+00
9.982587155000359758e-01, 1.024000000000000021e+00
1.094543366125577677e-02, 1.008999999999999897e+00
2.249862151482062700e-02, 1.008000000000000007e+00
6.832226086436321566e-02, 1.020999999999999908e+00
7.977867194731658174e-02, 1.010999999999999899e+00
1.400181678805552110e-01, 9.959999999999999964e-01
1.431330429120052372e-01, 1.004000000000000004e+00
2.461778782032482127e-01, 9.839999999999999858e-01
2.582116482090270893e-01, 9.729999999999999760e-01
2.685210033449436651e-01, 9.889999999999999902e-01
3.322815157310188283e-01, 9.759999999999999787e-01
3.991768382890228395e-01, 9.649999999999999689e-01
4.150892014884490777e-01, 9.799999999999999822e-01
5.210841266801651273e-01, 9.759999999999999787e-01
5.640967728849588525e-01, 9.669999999999999707e-01
5.882079128026092008e-01, 9.779999999999999805e-01
6.118239935914147054e-01, 9.859999999999999876e-01
3.850354270135127877e-01, 9.899999999999999911e-01
6.563174125373407719e-01, 1.038999999999999924e+00
8.097630809730915757e-01, 1.034000000000000030e+00
8.706807527637181465e-01, 1.026000000000000023e+00
9.620874715946712286e-01, 1.040999999999999925e+00
9.852900676521585410e-01, 1.016000000000000014e+00
6.868052846100880515e-02, 1.004999999999999893e+00
1.152114411619535872e-01, 1.008000000000000007e+00
1.538414782787782542e-01, 1.000000000000000000e+00
1.987016925915199295e-01, 1.002000000000000002e+00
2.803968504264062744e-01, 9.869999999999999885e-01
3.043028777315370803e-01, 9.919999999999999929e-01
3.502249760252524879e-01, 9.719999999999999751e-01
3.621984077840210148e-01, 9.899999999999999911e-01
3.780413331555294576e-01, 9.749999999999999778e-01
5.040062646386260781e-01, 9.729999999999999760e-01
6.137191794162717429e-01, 9.799999999999999822e-01
7.395095579699670907e-01, 1.014999999999999902e+00
7.984134439715262488e-01, 1.022999999999999909e+00
8.605443002863850666e-01, 1.018000000000000016e+00
9.162410367792546140e-01, 1.006999999999999895e+00
3.504261555858789734e-02, 9.819999999999999840e-01
4.671416220917024020e-02, 9.839999999999999858e-01
8.084161199611372695e-02, 9.879999999999999893e-01
1.303871525555919675e-01, 9.869999999999999885e-01
1.394954614182992714e-01, 9.869999999999999885e-01
1.518062882200865715e-01, 9.859999999999999876e-01
1.625637072244714432e-01, 9.969999999999999973e-01
1.786420538505595346e-01, 9.849999999999999867e-01
2.100329905443913958e-01, 9.739999999999999769e-01
2.148133339389275420e-01, 9.749999999999999778e-01
2.463238242912169085e-01, 9.609999999999999654e-01
2.584398926128699259e-01, 9.769999999999999796e-01
2.700953315720937553e-01, 9.659999999999999698e-01
2.944045860637984902e-01, 9.569999999999999618e-01
3.519747755999773631e-01, 9.569999999999999618e-01
4.124127520666505120e-01, 9.699999999999999734e-01
4.352863588167465991e-01, 9.659999999999999698e-01
4.590867916922150016e-01, 9.709999999999999742e-01
4.810986864435591315e-01, 9.649999999999999689e-01
6.162835125655945490e-01, 9.659999999999999698e-01
6.942847218972687529e-01, 9.989999999999999991e-01
7.413473379376398498e-01, 1.008000000000000007e+00
7.538060918911426711e-01, 1.008000000000000007e+00
8.352210548094518572e-01, 1.020999999999999908e+00
8.474691004296843744e-01, 1.006000000000000005e+00
1.304088600777149054e-01, 1.040999999999999925e+00
1.539332837633864415e-01, 9.659999999999999698e-01
2.837451095634193621e-01, 9.759999999999999787e-01
1.168190649457372388e-01, 1.046999999999999931e+00
1.994374963673806178e-01, 1.052999999999999936e+00
2.931509096092597133e-01, 1.084000000000000075e+00
3.286315656383607120e-01, 1.078999999999999959e+00
5.756137466055406549e-01, 9.829999999999999849e-01
5.900441264156341958e-01, 9.879999999999999893e-01
6.466855328028131566e-01, 9.879999999999999893e-01
7.989844709959896818e-01, 1.014000000000000012e+00
8.933072852702821365e-01, 1.038000000000000034e+00
9.052905772555703834e-01, 1.028000000000000025e+00
2.401902351230944532e-02, 9.809999999999999831e-01
3.454696743041552054e-02, 9.659999999999999698e-01
1.411255380778584367e-01, 9.719999999999999751e-01
2.022000189904247236e-01, 9.719999999999999751e-01
3.214145983814375995e-01, 9.929999999999999938e-01
4.239144773295180357e-01, 9.799999999999999822e-01
4.390509444707078046e-01, 9.699999999999999734e-01
4.577886113209785890e-01, 9.579999999999999627e-01
5.337488253839381969e-01, 9.589999999999999636e-01
5.437589945743894759e-01, 9.729999999999999760e-01
6.364142654610844829e-01, 9.789999999999999813e-01
7.408165190633440034e-01, 1.008999999999999897e+00
7.642481722284202306e-01, 1.022999999999999909e+00
7.769039068538745596e-01, 1.022000000000000020e+00
8.591523021399183335e-01, 1.016000000000000014e+00
9.656862175273772664e-01, 9.989999999999999991e-01
6.710945901572813455e-01, 1.060000000000000053e+00
7.528606966821485003e-01, 1.030999999999999917e+00
8.828543282385936664e-01, 1.050000000000000044e+00
9.875890739534156637e-01, 9.989999999999999991e-01
1.412046767056978069e-01, 1.002999999999999892e+00
2.945256046580198017e-01, 1.012999999999999901e+00
3.765882029879037418e-01, 1.010999999999999899e+00
3.883710792085253161e-01, 1.004000000000000004e+00
4.706544127335803296e-01, 1.000000000000000000e+00
5.071881778561646570e-01, 9.859999999999999876e-01
5.187365199801519111e-01, 1.018000000000000016e+00
5.305743656734023261e-01, 9.879999999999999893e-01
5.423559988871318183e-01, 9.949999999999999956e-01
5.534935754326255619e-01, 9.909999999999999920e-01
5.661722055567537382e-01, 1.000000000000000000e+00
6.011559139810600527e-01, 1.002999999999999892e+00
6.374253128797846557e-01, 1.030000000000000027e+00
6.605885785262159970e-01, 1.002999999999999892e+00
6.951650675366636278e-01, 9.979999999999999982e-01
6.986396442482316615e-01, 1.018999999999999906e+00
7.196838009708699246e-01, 9.919999999999999929e-01
7.425373747345105357e-01, 1.004000000000000004e+00
7.657405737147797709e-01, 1.036999999999999922e+00
7.785553093336545771e-01, 1.054000000000000048e+00
8.016357433496068552e-01, 1.018999999999999906e+00
8.721964201968290809e-01, 1.032999999999999918e+00
9.202466457381035525e-01, 1.020999999999999908e+00
9.306156556114615341e-01, 1.058999999999999941e+00
9.420393888910325586e-01, 1.054000000000000048e+00
9.551724487065342828e-01, 1.014999999999999902e+00
1.404035219820798375e-02, 9.889999999999999902e-01
2.424374716487420756e-02, 1.002999999999999892e+00
3.606702021146190873e-02, 1.004999999999999893e+00
4.032504492337807278e-02, 9.929999999999999938e-01
6.155111459503359583e-02, 9.949999999999999956e-01
9.685095353117390005e-02, 9.979999999999999982e-01
1.206220157549751093e-01, 1.002999999999999892e+00
1.658056740966742382e-01, 1.000000000000000000e+00
2.602693288310433672e-01, 1.020000000000000018e+00
3.326853287777993273e-01, 9.989999999999999991e-01
5.713887182521659724e-01, 9.839999999999999858e-01
4.476685131357101000e-01, 1.014999999999999902e+00
8.011035681107188111e-01, 1.112999999999999989e+00
8.709572738811459658e-01, 1.106999999999999984e+00
1.072668897872830485e-01, 1.032999999999999918e+00
2.950007540265175976e-01, 1.139000000000000012e+00
4.728718341756632526e-01, 1.026000000000000023e+00
5.549789686436810143e-01, 1.072999999999999954e+00
5.784478733214655222e-01, 1.072000000000000064e+00
5.905502850790611546e-01, 1.064999999999999947e+00
6.853402996651851709e-01, 1.050000000000000044e+00
6.962008516142219605e-01, 1.082999999999999963e+00
7.426766199594396767e-01, 1.090999999999999970e+00
7.547201878641800477e-01, 1.092000000000000082e+00
8.134013983896011268e-01, 1.066999999999999948e+00
9.193283240511078702e-01, 1.058000000000000052e+00
9.795409913879922215e-01, 1.072000000000000064e+00
9.900580837291670377e-01, 1.020999999999999908e+00
9.929143746961841543e-01, 1.008000000000000007e+00
9.762125248909114816e-02, 9.769999999999999796e-01
1.630812164750068405e-01, 9.719999999999999751e-01
1.910570559379749511e-01, 9.659999999999999698e-01
2.105771219680150352e-01, 9.819999999999999840e-01
2.374166345432513481e-01, 9.769999999999999796e-01
2.494095554348092492e-01, 9.689999999999999725e-01
2.615318141138232022e-01, 9.889999999999999902e-01
2.841657220863851308e-01, 9.739999999999999769e-01
2.927995007346453349e-01, 9.579999999999999627e-01
3.758709192695164347e-01, 9.719999999999999751e-01
3.959979426391555535e-01, 9.709999999999999742e-01
5.451154078795639180e-01, 9.370000000000000551e-01
6.148251177222476827e-01, 9.519999999999999574e-01
7.330586597541355331e-01, 9.629999999999999671e-01
8.268702347372709482e-01, 9.819999999999999840e-01
8.629738397910386993e-01, 9.889999999999999902e-01
9.691814298011394158e-01, 9.619999999999999662e-01
3.987648575288460506e-02, 9.459999999999999520e-01
2.607060519525816744e-01, 1.181999999999999940e+00
2.723009665942868196e-01, 1.201999999999999957e+00
2.734903821274627944e-01, 1.169999999999999929e+00
3.313180985389294619e-01, 1.108999999999999986e+00
3.547338991528476981e-01, 1.092999999999999972e+00
3.903617261553193885e-01, 1.076999999999999957e+00
5.674772711955000659e-01, 1.076000000000000068e+00
7.798151343180848016e-01, 1.018000000000000016e+00
7.378097231705282866e-02, 1.026000000000000023e+00
1.687723563019289941e-01, 1.022999999999999909e+00
2.036527509476115938e-01, 1.032999999999999918e+00
3.221942903803665104e-01, 1.034999999999999920e+00
3.804925933805378691e-01, 1.004000000000000004e+00
4.978781013909809872e-01, 9.799999999999999822e-01
5.214015982077455647e-01, 9.879999999999999893e-01
6.046117863927094049e-01, 9.699999999999999734e-01
6.157440074008064812e-01, 9.809999999999999831e-01
6.624008778928782704e-01, 1.014000000000000012e+00
7.224758525391195008e-01, 1.024000000000000021e+00
8.044342628452056942e-01, 1.052999999999999936e+00
4.880417823429183954e-03, 1.026000000000000023e+00
5.229793663556847605e-02, 1.008000000000000007e+00
1.932658943709952837e-01, 1.020999999999999908e+00
2.648760848861257955e-01, 1.042999999999999927e+00
7.247984331999930419e-01, 9.619999999999999662e-01
1.803548336849303269e-02, 8.489999999999999769e-01
1.232942085097619156e-01, 1.087399999999999922e+00
1.743161303968179254e-01, 1.118000000000000105e+00
4.296922160164484694e-01, 7.553999999999999604e-01
4.339306015214958734e-01, 7.971000000000000307e-01
4.650780933337301803e-01, 8.012000000000000233e-01
5.166488940786564399e-01, 7.812000000000000055e-01
5.369745253018152198e-01, 7.973000000000000087e-01
6.072341777303336130e-01, 8.096799999999999553e-01
6.353197385223694482e-01, 7.633999999999999675e-01
7.877610179547218650e-01, 7.590999999999999970e-01
8.823132114529670389e-01, 7.306000000000000272e-01
1.299063908413131685e-01, 1.061399999999999899e+00
6.554098472159353150e-01, 8.688000000000000167e-01
3.135983956236430004e-01, 6.901000000000000467e-01
3.250026426387080392e-01, 6.915999999999999925e-01
3.477916332330579507e-01, 7.298999999999999932e-01
3.612364321081997787e-01, 7.159999999999999698e-01
3.730188791791988479e-01, 7.238999999999999879e-01
4.428028600731863662e-01, 7.850000000000000311e-01
5.134072329635728238e-01, 8.615000000000000435e-01
7.016271315075499615e-01, 8.804999999999999494e-01
7.627804791324876987e-01, 8.961999999999999966e-01
7.838973019403425724e-01, 8.950000000000000178e-01
7.956209153348652308e-01, 8.715000000000000524e-01
8.192336075884298907e-01, 9.234999999999999876e-01
8.442848955290429558e-01, 9.342000000000000304e-01
9.146392859254035557e-01, 9.277999999999999581e-01
9.263433639263780606e-01, 9.275999999999999801e-01
9.882006392873847744e-01, 9.735000000000000320e-01
0.000000000000000000e+00, 1.236199999999999966e+00
1.616495910756299281e-01, 9.735000000000000320e-01
5.549421727744032751e-01, 1.236199999999999966e+00